item_id,family_id,difficulty_lever,model,carrier,admin,pass,is_infra_error
43,ANCHOR,anchor,nvidia/nemotron-3-nano-omni,baseline,1,1,0
43,ANCHOR,anchor,nvidia/nemotron-3-nano-omni,baseline,1,1,0
43,ANCHOR,anchor,nvidia/nemotron-3-nano-omni,baseline,1,1,0
43,ANCHOR,anchor,nvidia/nemotron-3-nano-omni,baseline,1,1,0
43,ANCHOR,anchor,nvidia/nemotron-3-nano-omni,baseline,1,1,0
43,ANCHOR,anchor,nvidia/nemotron-3-nano-omni,baseline,1,1,0
44,ANCHOR,anchor,nvidia/nemotron-3-nano-omni,baseline,1,1,0
44,ANCHOR,anchor,nvidia/nemotron-3-nano-omni,baseline,1,1,0
44,ANCHOR,anchor,nvidia/nemotron-3-nano-omni,baseline,1,1,0
44,ANCHOR,anchor,nvidia/nemotron-3-nano-omni,baseline,1,1,0
44,ANCHOR,anchor,nvidia/nemotron-3-nano-omni,baseline,1,1,0
44,ANCHOR,anchor,nvidia/nemotron-3-nano-omni,baseline,1,1,0
45,ANCHOR,anchor,nvidia/nemotron-3-nano-omni,baseline,1,1,0
45,ANCHOR,anchor,nvidia/nemotron-3-nano-omni,baseline,1,1,0
45,ANCHOR,anchor,nvidia/nemotron-3-nano-omni,baseline,1,1,0
45,ANCHOR,anchor,nvidia/nemotron-3-nano-omni,baseline,1,1,0
45,ANCHOR,anchor,nvidia/nemotron-3-nano-omni,baseline,1,1,0
45,ANCHOR,anchor,nvidia/nemotron-3-nano-omni,baseline,1,1,0
46,ANCHOR,anchor,nvidia/nemotron-3-nano-omni,baseline,1,1,0
46,ANCHOR,anchor,nvidia/nemotron-3-nano-omni,baseline,1,1,0
46,ANCHOR,anchor,nvidia/nemotron-3-nano-omni,baseline,1,1,0
46,ANCHOR,anchor,nvidia/nemotron-3-nano-omni,baseline,1,1,0
46,ANCHOR,anchor,nvidia/nemotron-3-nano-omni,baseline,1,1,0
46,ANCHOR,anchor,nvidia/nemotron-3-nano-omni,baseline,1,1,0
47,ANCHOR,anchor,nvidia/nemotron-3-nano-omni,baseline,1,1,0
47,ANCHOR,anchor,nvidia/nemotron-3-nano-omni,baseline,1,1,0
47,ANCHOR,anchor,nvidia/nemotron-3-nano-omni,baseline,1,1,0
47,ANCHOR,anchor,nvidia/nemotron-3-nano-omni,baseline,1,1,0
47,ANCHOR,anchor,nvidia/nemotron-3-nano-omni,baseline,1,1,0
47,ANCHOR,anchor,nvidia/nemotron-3-nano-omni,baseline,1,1,0
48,ANCHOR,anchor,nvidia/nemotron-3-nano-omni,baseline,1,1,0
48,ANCHOR,anchor,nvidia/nemotron-3-nano-omni,baseline,1,1,0
48,ANCHOR,anchor,nvidia/nemotron-3-nano-omni,baseline,1,1,0
48,ANCHOR,anchor,nvidia/nemotron-3-nano-omni,baseline,1,1,0
48,ANCHOR,anchor,nvidia/nemotron-3-nano-omni,baseline,1,1,0
48,ANCHOR,anchor,nvidia/nemotron-3-nano-omni,baseline,1,1,0
49,ANCHOR,anchor,nvidia/nemotron-3-nano-omni,baseline,1,1,0
49,ANCHOR,anchor,nvidia/nemotron-3-nano-omni,baseline,1,1,0
49,ANCHOR,anchor,nvidia/nemotron-3-nano-omni,baseline,1,1,0
49,ANCHOR,anchor,nvidia/nemotron-3-nano-omni,baseline,1,1,0
49,ANCHOR,anchor,nvidia/nemotron-3-nano-omni,baseline,1,1,0
49,ANCHOR,anchor,nvidia/nemotron-3-nano-omni,baseline,1,1,0
50,ANCHOR,anchor,nvidia/nemotron-3-nano-omni,baseline,1,1,0
50,ANCHOR,anchor,nvidia/nemotron-3-nano-omni,baseline,1,1,0
50,ANCHOR,anchor,nvidia/nemotron-3-nano-omni,baseline,1,1,0
50,ANCHOR,anchor,nvidia/nemotron-3-nano-omni,baseline,1,1,0
50,ANCHOR,anchor,nvidia/nemotron-3-nano-omni,baseline,1,1,0
50,ANCHOR,anchor,nvidia/nemotron-3-nano-omni,baseline,1,1,0
51,ANCHOR,anchor,nvidia/nemotron-3-nano-omni,baseline,1,1,0
51,ANCHOR,anchor,nvidia/nemotron-3-nano-omni,baseline,1,1,0
51,ANCHOR,anchor,nvidia/nemotron-3-nano-omni,baseline,1,1,0
51,ANCHOR,anchor,nvidia/nemotron-3-nano-omni,baseline,1,1,0
51,ANCHOR,anchor,nvidia/nemotron-3-nano-omni,baseline,1,1,0
51,ANCHOR,anchor,nvidia/nemotron-3-nano-omni,baseline,1,1,0
52,ANCHOR,anchor,nvidia/nemotron-3-nano-omni,baseline,1,1,0
52,ANCHOR,anchor,nvidia/nemotron-3-nano-omni,baseline,1,1,0
52,ANCHOR,anchor,nvidia/nemotron-3-nano-omni,baseline,1,1,0
52,ANCHOR,anchor,nvidia/nemotron-3-nano-omni,baseline,1,1,0
52,ANCHOR,anchor,nvidia/nemotron-3-nano-omni,baseline,1,1,0
52,ANCHOR,anchor,nvidia/nemotron-3-nano-omni,baseline,1,1,0
53,ANCHOR,anchor,nvidia/nemotron-3-nano-omni,baseline,1,1,0
53,ANCHOR,anchor,nvidia/nemotron-3-nano-omni,baseline,1,1,0
53,ANCHOR,anchor,nvidia/nemotron-3-nano-omni,baseline,1,1,0
53,ANCHOR,anchor,nvidia/nemotron-3-nano-omni,baseline,1,1,0
53,ANCHOR,anchor,nvidia/nemotron-3-nano-omni,baseline,1,1,0
53,ANCHOR,anchor,nvidia/nemotron-3-nano-omni,baseline,1,1,0
54,ANCHOR,anchor,nvidia/nemotron-3-nano-omni,baseline,1,1,0
54,ANCHOR,anchor,nvidia/nemotron-3-nano-omni,baseline,1,1,0
54,ANCHOR,anchor,nvidia/nemotron-3-nano-omni,baseline,1,1,0
54,ANCHOR,anchor,nvidia/nemotron-3-nano-omni,baseline,1,1,0
54,ANCHOR,anchor,nvidia/nemotron-3-nano-omni,baseline,1,1,0
54,ANCHOR,anchor,nvidia/nemotron-3-nano-omni,baseline,1,1,0
55,ANCHOR,anchor,nvidia/nemotron-3-nano-omni,baseline,1,1,0
55,ANCHOR,anchor,nvidia/nemotron-3-nano-omni,baseline,1,1,0
55,ANCHOR,anchor,nvidia/nemotron-3-nano-omni,baseline,1,1,0
55,ANCHOR,anchor,nvidia/nemotron-3-nano-omni,baseline,1,1,0
55,ANCHOR,anchor,nvidia/nemotron-3-nano-omni,baseline,1,1,0
55,ANCHOR,anchor,nvidia/nemotron-3-nano-omni,baseline,1,1,0
56,ANCHOR,anchor,nvidia/nemotron-3-nano-omni,baseline,1,1,0
56,ANCHOR,anchor,nvidia/nemotron-3-nano-omni,baseline,1,1,0
56,ANCHOR,anchor,nvidia/nemotron-3-nano-omni,baseline,1,1,0
56,ANCHOR,anchor,nvidia/nemotron-3-nano-omni,baseline,1,1,0
56,ANCHOR,anchor,nvidia/nemotron-3-nano-omni,baseline,1,1,0
56,ANCHOR,anchor,nvidia/nemotron-3-nano-omni,baseline,1,1,0
57,ANCHOR,anchor,nvidia/nemotron-3-nano-omni,baseline,1,1,0
57,ANCHOR,anchor,nvidia/nemotron-3-nano-omni,baseline,1,1,0
57,ANCHOR,anchor,nvidia/nemotron-3-nano-omni,baseline,1,1,0
57,ANCHOR,anchor,nvidia/nemotron-3-nano-omni,baseline,1,1,0
57,ANCHOR,anchor,nvidia/nemotron-3-nano-omni,baseline,1,1,0
57,ANCHOR,anchor,nvidia/nemotron-3-nano-omni,baseline,1,1,0
58,ANCHOR,anchor,nvidia/nemotron-3-nano-omni,baseline,1,1,0
58,ANCHOR,anchor,nvidia/nemotron-3-nano-omni,baseline,1,1,0
58,ANCHOR,anchor,nvidia/nemotron-3-nano-omni,baseline,1,1,0
58,ANCHOR,anchor,nvidia/nemotron-3-nano-omni,baseline,1,1,0
58,ANCHOR,anchor,nvidia/nemotron-3-nano-omni,baseline,1,1,0
58,ANCHOR,anchor,nvidia/nemotron-3-nano-omni,baseline,1,1,0
77,ANCHOR,anchor,nvidia/nemotron-3-nano-omni,baseline,1,1,0
77,ANCHOR,anchor,nvidia/nemotron-3-nano-omni,baseline,1,1,0
77,ANCHOR,anchor,nvidia/nemotron-3-nano-omni,baseline,1,1,0
77,ANCHOR,anchor,nvidia/nemotron-3-nano-omni,baseline,1,1,0
77,ANCHOR,anchor,nvidia/nemotron-3-nano-omni,baseline,1,1,0
77,ANCHOR,anchor,nvidia/nemotron-3-nano-omni,baseline,1,1,0
92,F1,chain,nvidia/nemotron-3-nano-omni,baseline,1,1,0
92,F1,chain,nvidia/nemotron-3-nano-omni,baseline,1,1,0
92,F1,chain,nvidia/nemotron-3-nano-omni,baseline,1,1,0
92,F1,chain,nvidia/nemotron-3-nano-omni,baseline,1,1,0
92,F1,chain,nvidia/nemotron-3-nano-omni,baseline,1,1,0
92,F1,chain,nvidia/nemotron-3-nano-omni,baseline,1,1,0
93,F1,trap,nvidia/nemotron-3-nano-omni,baseline,1,1,0
93,F1,trap,nvidia/nemotron-3-nano-omni,baseline,1,1,0
93,F1,trap,nvidia/nemotron-3-nano-omni,baseline,1,1,0
93,F1,trap,nvidia/nemotron-3-nano-omni,baseline,1,1,0
93,F1,trap,nvidia/nemotron-3-nano-omni,baseline,1,1,0
93,F1,trap,nvidia/nemotron-3-nano-omni,baseline,1,1,0
94,F1,negdepth,nvidia/nemotron-3-nano-omni,baseline,1,1,0
94,F1,negdepth,nvidia/nemotron-3-nano-omni,baseline,1,1,0
94,F1,negdepth,nvidia/nemotron-3-nano-omni,baseline,1,1,0
94,F1,negdepth,nvidia/nemotron-3-nano-omni,baseline,1,1,0
94,F1,negdepth,nvidia/nemotron-3-nano-omni,baseline,1,1,0
94,F1,negdepth,nvidia/nemotron-3-nano-omni,baseline,1,1,0
95,F1,trap,nvidia/nemotron-3-nano-omni,baseline,1,1,0
95,F1,trap,nvidia/nemotron-3-nano-omni,baseline,1,1,0
95,F1,trap,nvidia/nemotron-3-nano-omni,baseline,1,1,0
95,F1,trap,nvidia/nemotron-3-nano-omni,baseline,1,1,0
95,F1,trap,nvidia/nemotron-3-nano-omni,baseline,1,1,0
95,F1,trap,nvidia/nemotron-3-nano-omni,baseline,1,1,0
96,F1,chain,nvidia/nemotron-3-nano-omni,baseline,1,1,0
96,F1,chain,nvidia/nemotron-3-nano-omni,baseline,1,1,0
96,F1,chain,nvidia/nemotron-3-nano-omni,baseline,1,1,0
96,F1,chain,nvidia/nemotron-3-nano-omni,baseline,1,1,0
96,F1,chain,nvidia/nemotron-3-nano-omni,baseline,1,1,0
96,F1,chain,nvidia/nemotron-3-nano-omni,baseline,1,1,0
97,F1,trap,nvidia/nemotron-3-nano-omni,baseline,1,1,0
97,F1,trap,nvidia/nemotron-3-nano-omni,baseline,1,1,0
97,F1,trap,nvidia/nemotron-3-nano-omni,baseline,1,1,0
97,F1,trap,nvidia/nemotron-3-nano-omni,baseline,1,1,0
97,F1,trap,nvidia/nemotron-3-nano-omni,baseline,1,1,0
97,F1,trap,nvidia/nemotron-3-nano-omni,baseline,1,1,0
98,F2,negdepth,nvidia/nemotron-3-nano-omni,baseline,1,1,0
98,F2,negdepth,nvidia/nemotron-3-nano-omni,baseline,1,1,0
98,F2,negdepth,nvidia/nemotron-3-nano-omni,baseline,1,1,0
98,F2,negdepth,nvidia/nemotron-3-nano-omni,baseline,1,1,0
98,F2,negdepth,nvidia/nemotron-3-nano-omni,baseline,1,1,0
98,F2,negdepth,nvidia/nemotron-3-nano-omni,baseline,1,1,0
99,F2,trap,nvidia/nemotron-3-nano-omni,baseline,1,1,0
99,F2,trap,nvidia/nemotron-3-nano-omni,baseline,1,1,0
99,F2,trap,nvidia/nemotron-3-nano-omni,baseline,1,1,0
99,F2,trap,nvidia/nemotron-3-nano-omni,baseline,1,1,0
99,F2,trap,nvidia/nemotron-3-nano-omni,baseline,1,1,0
99,F2,trap,nvidia/nemotron-3-nano-omni,baseline,1,1,0
100,F2,negdepth,nvidia/nemotron-3-nano-omni,baseline,1,1,0
100,F2,negdepth,nvidia/nemotron-3-nano-omni,baseline,1,1,0
100,F2,negdepth,nvidia/nemotron-3-nano-omni,baseline,1,1,0
100,F2,negdepth,nvidia/nemotron-3-nano-omni,baseline,1,1,0
100,F2,negdepth,nvidia/nemotron-3-nano-omni,baseline,1,1,0
100,F2,negdepth,nvidia/nemotron-3-nano-omni,baseline,1,1,0
101,F2,chain,nvidia/nemotron-3-nano-omni,baseline,1,1,0
101,F2,chain,nvidia/nemotron-3-nano-omni,baseline,1,1,0
101,F2,chain,nvidia/nemotron-3-nano-omni,baseline,1,1,0
101,F2,chain,nvidia/nemotron-3-nano-omni,baseline,1,1,0
101,F2,chain,nvidia/nemotron-3-nano-omni,baseline,1,1,0
101,F2,chain,nvidia/nemotron-3-nano-omni,baseline,1,1,0
102,F2,trap,nvidia/nemotron-3-nano-omni,baseline,1,1,0
102,F2,trap,nvidia/nemotron-3-nano-omni,baseline,1,1,0
102,F2,trap,nvidia/nemotron-3-nano-omni,baseline,1,1,0
102,F2,trap,nvidia/nemotron-3-nano-omni,baseline,1,1,0
102,F2,trap,nvidia/nemotron-3-nano-omni,baseline,1,1,0
102,F2,trap,nvidia/nemotron-3-nano-omni,baseline,1,1,0
103,F3,chain,nvidia/nemotron-3-nano-omni,baseline,1,1,0
103,F3,chain,nvidia/nemotron-3-nano-omni,baseline,1,1,0
103,F3,chain,nvidia/nemotron-3-nano-omni,baseline,1,1,0
103,F3,chain,nvidia/nemotron-3-nano-omni,baseline,1,1,0
103,F3,chain,nvidia/nemotron-3-nano-omni,baseline,1,1,0
103,F3,chain,nvidia/nemotron-3-nano-omni,baseline,1,1,0
104,F3,trap,nvidia/nemotron-3-nano-omni,baseline,1,1,0
104,F3,trap,nvidia/nemotron-3-nano-omni,baseline,1,1,0
104,F3,trap,nvidia/nemotron-3-nano-omni,baseline,1,1,0
104,F3,trap,nvidia/nemotron-3-nano-omni,baseline,1,1,0
104,F3,trap,nvidia/nemotron-3-nano-omni,baseline,1,1,0
104,F3,trap,nvidia/nemotron-3-nano-omni,baseline,1,1,0
105,F3,negdepth,nvidia/nemotron-3-nano-omni,baseline,1,1,0
105,F3,negdepth,nvidia/nemotron-3-nano-omni,baseline,1,1,0
105,F3,negdepth,nvidia/nemotron-3-nano-omni,baseline,1,1,0
105,F3,negdepth,nvidia/nemotron-3-nano-omni,baseline,1,1,0
105,F3,negdepth,nvidia/nemotron-3-nano-omni,baseline,1,1,0
105,F3,negdepth,nvidia/nemotron-3-nano-omni,baseline,1,1,0
106,F3,trap,nvidia/nemotron-3-nano-omni,baseline,1,1,0
106,F3,trap,nvidia/nemotron-3-nano-omni,baseline,1,1,0
106,F3,trap,nvidia/nemotron-3-nano-omni,baseline,1,1,0
106,F3,trap,nvidia/nemotron-3-nano-omni,baseline,1,1,0
106,F3,trap,nvidia/nemotron-3-nano-omni,baseline,1,1,0
106,F3,trap,nvidia/nemotron-3-nano-omni,baseline,1,1,0
107,F3,chain,nvidia/nemotron-3-nano-omni,baseline,1,1,0
107,F3,chain,nvidia/nemotron-3-nano-omni,baseline,1,1,0
107,F3,chain,nvidia/nemotron-3-nano-omni,baseline,1,1,0
107,F3,chain,nvidia/nemotron-3-nano-omni,baseline,1,1,0
107,F3,chain,nvidia/nemotron-3-nano-omni,baseline,1,1,0
107,F3,chain,nvidia/nemotron-3-nano-omni,baseline,1,1,0
108,F4,negdepth,nvidia/nemotron-3-nano-omni,baseline,1,1,0
108,F4,negdepth,nvidia/nemotron-3-nano-omni,baseline,1,1,0
108,F4,negdepth,nvidia/nemotron-3-nano-omni,baseline,1,1,0
108,F4,negdepth,nvidia/nemotron-3-nano-omni,baseline,1,1,0
108,F4,negdepth,nvidia/nemotron-3-nano-omni,baseline,1,1,0
108,F4,negdepth,nvidia/nemotron-3-nano-omni,baseline,1,1,0
109,F4,trap,nvidia/nemotron-3-nano-omni,baseline,1,1,0
109,F4,trap,nvidia/nemotron-3-nano-omni,baseline,1,1,0
109,F4,trap,nvidia/nemotron-3-nano-omni,baseline,1,1,0
109,F4,trap,nvidia/nemotron-3-nano-omni,baseline,1,1,0
109,F4,trap,nvidia/nemotron-3-nano-omni,baseline,1,1,0
109,F4,trap,nvidia/nemotron-3-nano-omni,baseline,1,1,0
110,F4,negdepth,nvidia/nemotron-3-nano-omni,baseline,1,1,0
110,F4,negdepth,nvidia/nemotron-3-nano-omni,baseline,1,1,0
110,F4,negdepth,nvidia/nemotron-3-nano-omni,baseline,1,1,0
110,F4,negdepth,nvidia/nemotron-3-nano-omni,baseline,1,1,0
110,F4,negdepth,nvidia/nemotron-3-nano-omni,baseline,1,1,0
110,F4,negdepth,nvidia/nemotron-3-nano-omni,baseline,1,1,0
111,F4,trap,nvidia/nemotron-3-nano-omni,baseline,1,1,0
111,F4,trap,nvidia/nemotron-3-nano-omni,baseline,1,1,0
111,F4,trap,nvidia/nemotron-3-nano-omni,baseline,1,1,0
111,F4,trap,nvidia/nemotron-3-nano-omni,baseline,1,1,0
111,F4,trap,nvidia/nemotron-3-nano-omni,baseline,1,1,0
111,F4,trap,nvidia/nemotron-3-nano-omni,baseline,1,1,0
112,F4,chain,nvidia/nemotron-3-nano-omni,baseline,1,1,0
112,F4,chain,nvidia/nemotron-3-nano-omni,baseline,1,1,0
112,F4,chain,nvidia/nemotron-3-nano-omni,baseline,1,1,0
112,F4,chain,nvidia/nemotron-3-nano-omni,baseline,1,1,0
112,F4,chain,nvidia/nemotron-3-nano-omni,baseline,1,1,0
112,F4,chain,nvidia/nemotron-3-nano-omni,baseline,1,1,0
113,F5,negdepth,nvidia/nemotron-3-nano-omni,baseline,1,1,0
113,F5,negdepth,nvidia/nemotron-3-nano-omni,baseline,1,1,0
113,F5,negdepth,nvidia/nemotron-3-nano-omni,baseline,1,1,0
113,F5,negdepth,nvidia/nemotron-3-nano-omni,baseline,1,1,0
113,F5,negdepth,nvidia/nemotron-3-nano-omni,baseline,1,1,0
113,F5,negdepth,nvidia/nemotron-3-nano-omni,baseline,1,1,0
114,F5,chain,nvidia/nemotron-3-nano-omni,baseline,1,1,0
114,F5,chain,nvidia/nemotron-3-nano-omni,baseline,1,1,0
114,F5,chain,nvidia/nemotron-3-nano-omni,baseline,1,1,0
114,F5,chain,nvidia/nemotron-3-nano-omni,baseline,1,1,0
114,F5,chain,nvidia/nemotron-3-nano-omni,baseline,1,1,0
114,F5,chain,nvidia/nemotron-3-nano-omni,baseline,1,1,0
115,F5,trap,nvidia/nemotron-3-nano-omni,baseline,1,1,0
115,F5,trap,nvidia/nemotron-3-nano-omni,baseline,1,1,0
115,F5,trap,nvidia/nemotron-3-nano-omni,baseline,1,1,0
115,F5,trap,nvidia/nemotron-3-nano-omni,baseline,1,1,0
115,F5,trap,nvidia/nemotron-3-nano-omni,baseline,1,1,0
115,F5,trap,nvidia/nemotron-3-nano-omni,baseline,1,1,0
116,F5,negdepth,nvidia/nemotron-3-nano-omni,baseline,1,1,0
116,F5,negdepth,nvidia/nemotron-3-nano-omni,baseline,1,1,0
116,F5,negdepth,nvidia/nemotron-3-nano-omni,baseline,1,1,0
116,F5,negdepth,nvidia/nemotron-3-nano-omni,baseline,1,1,0
116,F5,negdepth,nvidia/nemotron-3-nano-omni,baseline,1,1,0
116,F5,negdepth,nvidia/nemotron-3-nano-omni,baseline,1,1,0
117,F5,trap,nvidia/nemotron-3-nano-omni,baseline,1,1,0
117,F5,trap,nvidia/nemotron-3-nano-omni,baseline,1,1,0
117,F5,trap,nvidia/nemotron-3-nano-omni,baseline,1,1,0
117,F5,trap,nvidia/nemotron-3-nano-omni,baseline,1,1,0
117,F5,trap,nvidia/nemotron-3-nano-omni,baseline,1,1,0
117,F5,trap,nvidia/nemotron-3-nano-omni,baseline,1,1,0
118,F5,chain,nvidia/nemotron-3-nano-omni,baseline,1,1,0
118,F5,chain,nvidia/nemotron-3-nano-omni,baseline,1,1,0
118,F5,chain,nvidia/nemotron-3-nano-omni,baseline,1,1,0
118,F5,chain,nvidia/nemotron-3-nano-omni,baseline,1,1,0
118,F5,chain,nvidia/nemotron-3-nano-omni,baseline,1,1,0
118,F5,chain,nvidia/nemotron-3-nano-omni,baseline,1,1,0
119,F6,chain,nvidia/nemotron-3-nano-omni,baseline,1,1,0
119,F6,chain,nvidia/nemotron-3-nano-omni,baseline,1,1,0
119,F6,chain,nvidia/nemotron-3-nano-omni,baseline,1,1,0
119,F6,chain,nvidia/nemotron-3-nano-omni,baseline,1,1,0
119,F6,chain,nvidia/nemotron-3-nano-omni,baseline,1,1,0
119,F6,chain,nvidia/nemotron-3-nano-omni,baseline,1,1,0
120,F6,trap,nvidia/nemotron-3-nano-omni,baseline,1,1,0
120,F6,trap,nvidia/nemotron-3-nano-omni,baseline,1,1,0
120,F6,trap,nvidia/nemotron-3-nano-omni,baseline,1,1,0
120,F6,trap,nvidia/nemotron-3-nano-omni,baseline,1,1,0
120,F6,trap,nvidia/nemotron-3-nano-omni,baseline,1,1,0
120,F6,trap,nvidia/nemotron-3-nano-omni,baseline,1,1,0
121,F6,chain,nvidia/nemotron-3-nano-omni,baseline,1,1,0
121,F6,chain,nvidia/nemotron-3-nano-omni,baseline,1,1,0
121,F6,chain,nvidia/nemotron-3-nano-omni,baseline,1,1,0
121,F6,chain,nvidia/nemotron-3-nano-omni,baseline,1,1,0
121,F6,chain,nvidia/nemotron-3-nano-omni,baseline,1,1,0
121,F6,chain,nvidia/nemotron-3-nano-omni,baseline,1,1,0
122,F6,trap,nvidia/nemotron-3-nano-omni,baseline,1,1,0
122,F6,trap,nvidia/nemotron-3-nano-omni,baseline,1,1,0
122,F6,trap,nvidia/nemotron-3-nano-omni,baseline,1,1,0
122,F6,trap,nvidia/nemotron-3-nano-omni,baseline,1,1,0
122,F6,trap,nvidia/nemotron-3-nano-omni,baseline,1,1,0
122,F6,trap,nvidia/nemotron-3-nano-omni,baseline,1,1,0
123,F6,negdepth,nvidia/nemotron-3-nano-omni,baseline,1,1,0
123,F6,negdepth,nvidia/nemotron-3-nano-omni,baseline,1,1,0
123,F6,negdepth,nvidia/nemotron-3-nano-omni,baseline,1,1,0
123,F6,negdepth,nvidia/nemotron-3-nano-omni,baseline,1,1,0
123,F6,negdepth,nvidia/nemotron-3-nano-omni,baseline,1,1,0
123,F6,negdepth,nvidia/nemotron-3-nano-omni,baseline,1,1,0
124,F4,trap,nvidia/nemotron-3-nano-omni,baseline,1,1,0
124,F4,trap,nvidia/nemotron-3-nano-omni,baseline,1,1,0
124,F4,trap,nvidia/nemotron-3-nano-omni,baseline,1,1,0
124,F4,trap,nvidia/nemotron-3-nano-omni,baseline,1,1,0
124,F4,trap,nvidia/nemotron-3-nano-omni,baseline,1,1,0
124,F4,trap,nvidia/nemotron-3-nano-omni,baseline,1,1,0
125,F6,trap,nvidia/nemotron-3-nano-omni,baseline,1,1,0
125,F6,trap,nvidia/nemotron-3-nano-omni,baseline,1,1,0
125,F6,trap,nvidia/nemotron-3-nano-omni,baseline,1,1,0
125,F6,trap,nvidia/nemotron-3-nano-omni,baseline,1,1,0
125,F6,trap,nvidia/nemotron-3-nano-omni,baseline,1,1,0
125,F6,trap,nvidia/nemotron-3-nano-omni,baseline,1,1,0
26,ANCHOR,anchor,nvidia/nemotron-3-nano-omni,lean,1,1,0
26,ANCHOR,anchor,nvidia/nemotron-3-nano-omni,lean,1,1,0
26,ANCHOR,anchor,nvidia/nemotron-3-nano-omni,lean,1,1,0
26,ANCHOR,anchor,nvidia/nemotron-3-nano-omni,lean,1,1,0
26,ANCHOR,anchor,nvidia/nemotron-3-nano-omni,lean,1,1,0
26,ANCHOR,anchor,nvidia/nemotron-3-nano-omni,lean,1,1,0
27,ANCHOR,anchor,nvidia/nemotron-3-nano-omni,lean,1,1,0
27,ANCHOR,anchor,nvidia/nemotron-3-nano-omni,lean,1,1,0
27,ANCHOR,anchor,nvidia/nemotron-3-nano-omni,lean,1,1,0
27,ANCHOR,anchor,nvidia/nemotron-3-nano-omni,lean,1,1,0
27,ANCHOR,anchor,nvidia/nemotron-3-nano-omni,lean,1,1,0
27,ANCHOR,anchor,nvidia/nemotron-3-nano-omni,lean,1,1,0
28,ANCHOR,anchor,nvidia/nemotron-3-nano-omni,lean,1,1,0
28,ANCHOR,anchor,nvidia/nemotron-3-nano-omni,lean,1,1,0
28,ANCHOR,anchor,nvidia/nemotron-3-nano-omni,lean,1,1,0
28,ANCHOR,anchor,nvidia/nemotron-3-nano-omni,lean,1,1,0
28,ANCHOR,anchor,nvidia/nemotron-3-nano-omni,lean,1,1,0
28,ANCHOR,anchor,nvidia/nemotron-3-nano-omni,lean,1,1,0
29,ANCHOR,anchor,nvidia/nemotron-3-nano-omni,lean,1,1,0
29,ANCHOR,anchor,nvidia/nemotron-3-nano-omni,lean,1,1,0
29,ANCHOR,anchor,nvidia/nemotron-3-nano-omni,lean,1,1,0
29,ANCHOR,anchor,nvidia/nemotron-3-nano-omni,lean,1,1,0
29,ANCHOR,anchor,nvidia/nemotron-3-nano-omni,lean,1,1,0
29,ANCHOR,anchor,nvidia/nemotron-3-nano-omni,lean,1,1,0
30,ANCHOR,anchor,nvidia/nemotron-3-nano-omni,lean,1,1,0
30,ANCHOR,anchor,nvidia/nemotron-3-nano-omni,lean,1,1,0
30,ANCHOR,anchor,nvidia/nemotron-3-nano-omni,lean,1,1,0
30,ANCHOR,anchor,nvidia/nemotron-3-nano-omni,lean,1,1,0
30,ANCHOR,anchor,nvidia/nemotron-3-nano-omni,lean,1,1,0
30,ANCHOR,anchor,nvidia/nemotron-3-nano-omni,lean,1,1,0
31,ANCHOR,anchor,nvidia/nemotron-3-nano-omni,lean,1,1,0
31,ANCHOR,anchor,nvidia/nemotron-3-nano-omni,lean,1,1,0
31,ANCHOR,anchor,nvidia/nemotron-3-nano-omni,lean,1,1,0
31,ANCHOR,anchor,nvidia/nemotron-3-nano-omni,lean,1,1,0
31,ANCHOR,anchor,nvidia/nemotron-3-nano-omni,lean,1,1,0
31,ANCHOR,anchor,nvidia/nemotron-3-nano-omni,lean,1,1,0
32,ANCHOR,anchor,nvidia/nemotron-3-nano-omni,lean,1,1,0
32,ANCHOR,anchor,nvidia/nemotron-3-nano-omni,lean,1,1,0
32,ANCHOR,anchor,nvidia/nemotron-3-nano-omni,lean,1,1,0
32,ANCHOR,anchor,nvidia/nemotron-3-nano-omni,lean,1,1,0
32,ANCHOR,anchor,nvidia/nemotron-3-nano-omni,lean,1,1,0
32,ANCHOR,anchor,nvidia/nemotron-3-nano-omni,lean,1,1,0
33,ANCHOR,anchor,nvidia/nemotron-3-nano-omni,lean,1,1,0
33,ANCHOR,anchor,nvidia/nemotron-3-nano-omni,lean,1,1,0
33,ANCHOR,anchor,nvidia/nemotron-3-nano-omni,lean,1,1,0
33,ANCHOR,anchor,nvidia/nemotron-3-nano-omni,lean,1,1,0
33,ANCHOR,anchor,nvidia/nemotron-3-nano-omni,lean,1,1,0
33,ANCHOR,anchor,nvidia/nemotron-3-nano-omni,lean,1,1,0
34,ANCHOR,anchor,nvidia/nemotron-3-nano-omni,lean,1,1,0
34,ANCHOR,anchor,nvidia/nemotron-3-nano-omni,lean,1,1,0
34,ANCHOR,anchor,nvidia/nemotron-3-nano-omni,lean,1,1,0
34,ANCHOR,anchor,nvidia/nemotron-3-nano-omni,lean,1,1,0
34,ANCHOR,anchor,nvidia/nemotron-3-nano-omni,lean,1,1,0
34,ANCHOR,anchor,nvidia/nemotron-3-nano-omni,lean,1,1,0
35,ANCHOR,anchor,nvidia/nemotron-3-nano-omni,lean,1,1,0
35,ANCHOR,anchor,nvidia/nemotron-3-nano-omni,lean,1,1,0
35,ANCHOR,anchor,nvidia/nemotron-3-nano-omni,lean,1,1,0
35,ANCHOR,anchor,nvidia/nemotron-3-nano-omni,lean,1,1,0
