item_id,family_id,probe_class,model,carrier,rep,pass,expected_result,is_infra_error,prompt_len
306,QS-FA54,quant-scope,google/gemma-4-e2b,baseline,,1,FALSE,0,143
307,QS-FA55,quant-scope,google/gemma-4-e2b,baseline,,0,TRUE,0,291
307,QS-FA55,quant-scope,google/gemma-4-e2b,baseline,,0,TRUE,0,291
307,QS-FA55,quant-scope,google/gemma-4-e2b,baseline,,0,TRUE,0,291
307,QS-FA55,quant-scope,google/gemma-4-e2b,baseline,,0,TRUE,0,291
307,QS-FA55,quant-scope,google/gemma-4-e2b,baseline,,0,TRUE,0,291
307,QS-FA55,quant-scope,google/gemma-4-e2b,baseline,,0,TRUE,0,291
308,QS-FA55,quant-scope,google/gemma-4-e2b,baseline,,1,FALSE,0,154
308,QS-FA55,quant-scope,google/gemma-4-e2b,baseline,,1,FALSE,0,154
308,QS-FA55,quant-scope,google/gemma-4-e2b,baseline,,1,FALSE,0,154
308,QS-FA55,quant-scope,google/gemma-4-e2b,baseline,,1,FALSE,0,154
308,QS-FA55,quant-scope,google/gemma-4-e2b,baseline,,1,FALSE,0,154
308,QS-FA55,quant-scope,google/gemma-4-e2b,baseline,,1,FALSE,0,154
309,QS-FA56,quant-scope,google/gemma-4-e2b,baseline,,0,TRUE,0,262
309,QS-FA56,quant-scope,google/gemma-4-e2b,baseline,,1,TRUE,0,262
309,QS-FA56,quant-scope,google/gemma-4-e2b,baseline,,1,TRUE,0,262
309,QS-FA56,quant-scope,google/gemma-4-e2b,baseline,,1,TRUE,0,262
309,QS-FA56,quant-scope,google/gemma-4-e2b,baseline,,1,TRUE,0,262
309,QS-FA56,quant-scope,google/gemma-4-e2b,baseline,,1,TRUE,0,262
310,QS-FA56,quant-scope,google/gemma-4-e2b,baseline,,1,FALSE,0,141
310,QS-FA56,quant-scope,google/gemma-4-e2b,baseline,,1,FALSE,0,141
310,QS-FA56,quant-scope,google/gemma-4-e2b,baseline,,1,FALSE,0,141
310,QS-FA56,quant-scope,google/gemma-4-e2b,baseline,,1,FALSE,0,141
310,QS-FA56,quant-scope,google/gemma-4-e2b,baseline,,1,FALSE,0,141
310,QS-FA56,quant-scope,google/gemma-4-e2b,baseline,,1,FALSE,0,141
311,QS-FA57,quant-scope,google/gemma-4-e2b,baseline,,1,TRUE,0,267
311,QS-FA57,quant-scope,google/gemma-4-e2b,baseline,,1,TRUE,0,267
311,QS-FA57,quant-scope,google/gemma-4-e2b,baseline,,1,TRUE,0,267
311,QS-FA57,quant-scope,google/gemma-4-e2b,baseline,,1,TRUE,0,267
311,QS-FA57,quant-scope,google/gemma-4-e2b,baseline,,1,TRUE,0,267
311,QS-FA57,quant-scope,google/gemma-4-e2b,baseline,,1,TRUE,0,267
312,QS-FA57,quant-scope,google/gemma-4-e2b,baseline,,1,FALSE,0,142
312,QS-FA57,quant-scope,google/gemma-4-e2b,baseline,,1,FALSE,0,142
312,QS-FA57,quant-scope,google/gemma-4-e2b,baseline,,1,FALSE,0,142
312,QS-FA57,quant-scope,google/gemma-4-e2b,baseline,,1,FALSE,0,142
312,QS-FA57,quant-scope,google/gemma-4-e2b,baseline,,1,FALSE,0,142
312,QS-FA57,quant-scope,google/gemma-4-e2b,baseline,,1,FALSE,0,142
313,QS-EA01,quant-scope,google/gemma-4-e2b,baseline,,1,TRUE,0,137
313,QS-EA01,quant-scope,google/gemma-4-e2b,baseline,,1,TRUE,0,137
313,QS-EA01,quant-scope,google/gemma-4-e2b,baseline,,1,TRUE,0,137
313,QS-EA01,quant-scope,google/gemma-4-e2b,baseline,,1,TRUE,0,137
313,QS-EA01,quant-scope,google/gemma-4-e2b,baseline,,1,TRUE,0,137
313,QS-EA01,quant-scope,google/gemma-4-e2b,baseline,,1,TRUE,0,137
314,QS-EA01,quant-scope,google/gemma-4-e2b,baseline,,1,FALSE,0,165
314,QS-EA01,quant-scope,google/gemma-4-e2b,baseline,,1,FALSE,0,165
314,QS-EA01,quant-scope,google/gemma-4-e2b,baseline,,1,FALSE,0,165
314,QS-EA01,quant-scope,google/gemma-4-e2b,baseline,,1,FALSE,0,165
314,QS-EA01,quant-scope,google/gemma-4-e2b,baseline,,1,FALSE,0,165
314,QS-EA01,quant-scope,google/gemma-4-e2b,baseline,,1,FALSE,0,165
315,QS-EA01,quant-scope,google/gemma-4-e2b,baseline,,1,TRUE,0,186
315,QS-EA01,quant-scope,google/gemma-4-e2b,baseline,,1,TRUE,0,186
315,QS-EA01,quant-scope,google/gemma-4-e2b,baseline,,1,TRUE,0,186
315,QS-EA01,quant-scope,google/gemma-4-e2b,baseline,,1,TRUE,0,186
315,QS-EA01,quant-scope,google/gemma-4-e2b,baseline,,1,TRUE,0,186
315,QS-EA01,quant-scope,google/gemma-4-e2b,baseline,,1,TRUE,0,186
316,QS-EA02,quant-scope,google/gemma-4-e2b,baseline,,1,TRUE,0,163
316,QS-EA02,quant-scope,google/gemma-4-e2b,baseline,,1,TRUE,0,163
316,QS-EA02,quant-scope,google/gemma-4-e2b,baseline,,1,TRUE,0,163
316,QS-EA02,quant-scope,google/gemma-4-e2b,baseline,,1,TRUE,0,163
316,QS-EA02,quant-scope,google/gemma-4-e2b,baseline,,1,TRUE,0,163
316,QS-EA02,quant-scope,google/gemma-4-e2b,baseline,,1,TRUE,0,163
317,QS-EA02,quant-scope,google/gemma-4-e2b,baseline,,1,FALSE,0,191
317,QS-EA02,quant-scope,google/gemma-4-e2b,baseline,,1,FALSE,0,191
317,QS-EA02,quant-scope,google/gemma-4-e2b,baseline,,1,FALSE,0,191
317,QS-EA02,quant-scope,google/gemma-4-e2b,baseline,,1,FALSE,0,191
317,QS-EA02,quant-scope,google/gemma-4-e2b,baseline,,1,FALSE,0,191
317,QS-EA02,quant-scope,google/gemma-4-e2b,baseline,,1,FALSE,0,191
318,QS-EA02,quant-scope,google/gemma-4-e2b,baseline,,1,TRUE,0,212
318,QS-EA02,quant-scope,google/gemma-4-e2b,baseline,,1,TRUE,0,212
318,QS-EA02,quant-scope,google/gemma-4-e2b,baseline,,1,TRUE,0,212
318,QS-EA02,quant-scope,google/gemma-4-e2b,baseline,,1,TRUE,0,212
318,QS-EA02,quant-scope,google/gemma-4-e2b,baseline,,1,TRUE,0,212
318,QS-EA02,quant-scope,google/gemma-4-e2b,baseline,,1,TRUE,0,212
319,QS-EA03,quant-scope,google/gemma-4-e2b,baseline,,1,TRUE,0,152
319,QS-EA03,quant-scope,google/gemma-4-e2b,baseline,,0,TRUE,0,152
319,QS-EA03,quant-scope,google/gemma-4-e2b,baseline,,1,TRUE,0,152
319,QS-EA03,quant-scope,google/gemma-4-e2b,baseline,,0,TRUE,0,152
319,QS-EA03,quant-scope,google/gemma-4-e2b,baseline,,1,TRUE,0,152
319,QS-EA03,quant-scope,google/gemma-4-e2b,baseline,,0,TRUE,0,152
320,QS-EA03,quant-scope,google/gemma-4-e2b,baseline,,1,FALSE,0,180
320,QS-EA03,quant-scope,google/gemma-4-e2b,baseline,,1,FALSE,0,180
320,QS-EA03,quant-scope,google/gemma-4-e2b,baseline,,1,FALSE,0,180
320,QS-EA03,quant-scope,google/gemma-4-e2b,baseline,,1,FALSE,0,180
320,QS-EA03,quant-scope,google/gemma-4-e2b,baseline,,1,FALSE,0,180
320,QS-EA03,quant-scope,google/gemma-4-e2b,baseline,,1,FALSE,0,180
321,QS-EA03,quant-scope,google/gemma-4-e2b,baseline,,1,TRUE,0,201
321,QS-EA03,quant-scope,google/gemma-4-e2b,baseline,,1,TRUE,0,201
321,QS-EA03,quant-scope,google/gemma-4-e2b,baseline,,1,TRUE,0,201
321,QS-EA03,quant-scope,google/gemma-4-e2b,baseline,,1,TRUE,0,201
321,QS-EA03,quant-scope,google/gemma-4-e2b,baseline,,1,TRUE,0,201
321,QS-EA03,quant-scope,google/gemma-4-e2b,baseline,,1,TRUE,0,201
322,QS-EA04,quant-scope,google/gemma-4-e2b,baseline,,1,TRUE,0,150
322,QS-EA04,quant-scope,google/gemma-4-e2b,baseline,,1,TRUE,0,150
322,QS-EA04,quant-scope,google/gemma-4-e2b,baseline,,1,TRUE,0,150
322,QS-EA04,quant-scope,google/gemma-4-e2b,baseline,,1,TRUE,0,150
322,QS-EA04,quant-scope,google/gemma-4-e2b,baseline,,1,TRUE,0,150
322,QS-EA04,quant-scope,google/gemma-4-e2b,baseline,,1,TRUE,0,150
323,QS-EA04,quant-scope,google/gemma-4-e2b,baseline,,1,FALSE,0,178
323,QS-EA04,quant-scope,google/gemma-4-e2b,baseline,,1,FALSE,0,178
323,QS-EA04,quant-scope,google/gemma-4-e2b,baseline,,1,FALSE,0,178
323,QS-EA04,quant-scope,google/gemma-4-e2b,baseline,,1,FALSE,0,178
323,QS-EA04,quant-scope,google/gemma-4-e2b,baseline,,1,FALSE,0,178
323,QS-EA04,quant-scope,google/gemma-4-e2b,baseline,,1,FALSE,0,178
324,QS-EA04,quant-scope,google/gemma-4-e2b,baseline,,0,TRUE,0,199
324,QS-EA04,quant-scope,google/gemma-4-e2b,baseline,,0,TRUE,0,199
324,QS-EA04,quant-scope,google/gemma-4-e2b,baseline,,0,TRUE,0,199
324,QS-EA04,quant-scope,google/gemma-4-e2b,baseline,,0,TRUE,0,199
324,QS-EA04,quant-scope,google/gemma-4-e2b,baseline,,0,TRUE,0,199
324,QS-EA04,quant-scope,google/gemma-4-e2b,baseline,,0,TRUE,0,199
325,QS-EA05,quant-scope,google/gemma-4-e2b,baseline,,1,TRUE,0,145
325,QS-EA05,quant-scope,google/gemma-4-e2b,baseline,,1,TRUE,0,145
199,QS-FA01,quant-scope,google/gemma-4-e2b,lean,,0,TRUE,0,273
199,QS-FA01,quant-scope,google/gemma-4-e2b,lean,,0,TRUE,0,273
199,QS-FA01,quant-scope,google/gemma-4-e2b,lean,,0,TRUE,0,273
199,QS-FA01,quant-scope,google/gemma-4-e2b,lean,,0,TRUE,0,273
199,QS-FA01,quant-scope,google/gemma-4-e2b,lean,,0,TRUE,0,273
199,QS-FA01,quant-scope,google/gemma-4-e2b,lean,,0,TRUE,0,273
200,QS-FA01,quant-scope,google/gemma-4-e2b,lean,,1,FALSE,0,146
200,QS-FA01,quant-scope,google/gemma-4-e2b,lean,,1,FALSE,0,146
200,QS-FA01,quant-scope,google/gemma-4-e2b,lean,,1,FALSE,0,146
200,QS-FA01,quant-scope,google/gemma-4-e2b,lean,,1,FALSE,0,146
200,QS-FA01,quant-scope,google/gemma-4-e2b,lean,,1,FALSE,0,146
200,QS-FA01,quant-scope,google/gemma-4-e2b,lean,,1,FALSE,0,146
201,QS-FA02,quant-scope,google/gemma-4-e2b,lean,,1,TRUE,0,265
201,QS-FA02,quant-scope,google/gemma-4-e2b,lean,,1,TRUE,0,265
201,QS-FA02,quant-scope,google/gemma-4-e2b,lean,,1,TRUE,0,265
201,QS-FA02,quant-scope,google/gemma-4-e2b,lean,,1,TRUE,0,265
201,QS-FA02,quant-scope,google/gemma-4-e2b,lean,,1,TRUE,0,265
201,QS-FA02,quant-scope,google/gemma-4-e2b,lean,,1,TRUE,0,265
202,QS-FA02,quant-scope,google/gemma-4-e2b,lean,,1,FALSE,0,142
202,QS-FA02,quant-scope,google/gemma-4-e2b,lean,,1,FALSE,0,142
202,QS-FA02,quant-scope,google/gemma-4-e2b,lean,,1,FALSE,0,142
202,QS-FA02,quant-scope,google/gemma-4-e2b,lean,,1,FALSE,0,142
202,QS-FA02,quant-scope,google/gemma-4-e2b,lean,,1,FALSE,0,142
202,QS-FA02,quant-scope,google/gemma-4-e2b,lean,,1,FALSE,0,142
203,QS-FA03,quant-scope,google/gemma-4-e2b,lean,,1,TRUE,0,274
203,QS-FA03,quant-scope,google/gemma-4-e2b,lean,,1,TRUE,0,274
203,QS-FA03,quant-scope,google/gemma-4-e2b,lean,,1,TRUE,0,274
203,QS-FA03,quant-scope,google/gemma-4-e2b,lean,,1,TRUE,0,274
203,QS-FA03,quant-scope,google/gemma-4-e2b,lean,,1,TRUE,0,274
203,QS-FA03,quant-scope,google/gemma-4-e2b,lean,,1,TRUE,0,274
204,QS-FA03,quant-scope,google/gemma-4-e2b,lean,,1,FALSE,0,145
204,QS-FA03,quant-scope,google/gemma-4-e2b,lean,,1,FALSE,0,145
204,QS-FA03,quant-scope,google/gemma-4-e2b,lean,,1,FALSE,0,145
204,QS-FA03,quant-scope,google/gemma-4-e2b,lean,,1,FALSE,0,145
204,QS-FA03,quant-scope,google/gemma-4-e2b,lean,,1,FALSE,0,145
204,QS-FA03,quant-scope,google/gemma-4-e2b,lean,,1,FALSE,0,145
205,QS-FA04,quant-scope,google/gemma-4-e2b,lean,,1,TRUE,0,283
205,QS-FA04,quant-scope,google/gemma-4-e2b,lean,,1,TRUE,0,283
205,QS-FA04,quant-scope,google/gemma-4-e2b,lean,,1,TRUE,0,283
205,QS-FA04,quant-scope,google/gemma-4-e2b,lean,,1,TRUE,0,283
205,QS-FA04,quant-scope,google/gemma-4-e2b,lean,,1,TRUE,0,283
205,QS-FA04,quant-scope,google/gemma-4-e2b,lean,,1,TRUE,0,283
206,QS-FA04,quant-scope,google/gemma-4-e2b,lean,,1,FALSE,0,150
206,QS-FA04,quant-scope,google/gemma-4-e2b,lean,,1,FALSE,0,150
206,QS-FA04,quant-scope,google/gemma-4-e2b,lean,,1,FALSE,0,150
206,QS-FA04,quant-scope,google/gemma-4-e2b,lean,,1,FALSE,0,150
206,QS-FA04,quant-scope,google/gemma-4-e2b,lean,,1,FALSE,0,150
206,QS-FA04,quant-scope,google/gemma-4-e2b,lean,,1,FALSE,0,150
207,QS-FA05,quant-scope,google/gemma-4-e2b,lean,,0,TRUE,0,269
207,QS-FA05,quant-scope,google/gemma-4-e2b,lean,,0,TRUE,0,269
207,QS-FA05,quant-scope,google/gemma-4-e2b,lean,,0,TRUE,0,269
207,QS-FA05,quant-scope,google/gemma-4-e2b,lean,,0,TRUE,0,269
207,QS-FA05,quant-scope,google/gemma-4-e2b,lean,,0,TRUE,0,269
207,QS-FA05,quant-scope,google/gemma-4-e2b,lean,,0,TRUE,0,269
208,QS-FA05,quant-scope,google/gemma-4-e2b,lean,,1,FALSE,0,146
208,QS-FA05,quant-scope,google/gemma-4-e2b,lean,,1,FALSE,0,146
208,QS-FA05,quant-scope,google/gemma-4-e2b,lean,,1,FALSE,0,146
208,QS-FA05,quant-scope,google/gemma-4-e2b,lean,,1,FALSE,0,146
208,QS-FA05,quant-scope,google/gemma-4-e2b,lean,,1,FALSE,0,146
208,QS-FA05,quant-scope,google/gemma-4-e2b,lean,,1,FALSE,0,146
209,QS-FA06,quant-scope,google/gemma-4-e2b,lean,,0,TRUE,0,266
209,QS-FA06,quant-scope,google/gemma-4-e2b,lean,,0,TRUE,0,266
209,QS-FA06,quant-scope,google/gemma-4-e2b,lean,,0,TRUE,0,266
209,QS-FA06,quant-scope,google/gemma-4-e2b,lean,,0,TRUE,0,266
209,QS-FA06,quant-scope,google/gemma-4-e2b,lean,,0,TRUE,0,266
209,QS-FA06,quant-scope,google/gemma-4-e2b,lean,,0,TRUE,0,266
210,QS-FA06,quant-scope,google/gemma-4-e2b,lean,,1,FALSE,0,143
210,QS-FA06,quant-scope,google/gemma-4-e2b,lean,,1,FALSE,0,143
210,QS-FA06,quant-scope,google/gemma-4-e2b,lean,,1,FALSE,0,143
210,QS-FA06,quant-scope,google/gemma-4-e2b,lean,,1,FALSE,0,143
210,QS-FA06,quant-scope,google/gemma-4-e2b,lean,,1,FALSE,0,143
210,QS-FA06,quant-scope,google/gemma-4-e2b,lean,,1,FALSE,0,143
211,QS-FA07,quant-scope,google/gemma-4-e2b,lean,,0,TRUE,0,264
211,QS-FA07,quant-scope,google/gemma-4-e2b,lean,,0,TRUE,0,264
211,QS-FA07,quant-scope,google/gemma-4-e2b,lean,,0,TRUE,0,264
211,QS-FA07,quant-scope,google/gemma-4-e2b,lean,,0,TRUE,0,264
211,QS-FA07,quant-scope,google/gemma-4-e2b,lean,,0,TRUE,0,264
211,QS-FA07,quant-scope,google/gemma-4-e2b,lean,,0,TRUE,0,264
212,QS-FA07,quant-scope,google/gemma-4-e2b,lean,,1,FALSE,0,141
212,QS-FA07,quant-scope,google/gemma-4-e2b,lean,,1,FALSE,0,141
212,QS-FA07,quant-scope,google/gemma-4-e2b,lean,,1,FALSE,0,141
212,QS-FA07,quant-scope,google/gemma-4-e2b,lean,,1,FALSE,0,141
212,QS-FA07,quant-scope,google/gemma-4-e2b,lean,,1,FALSE,0,141
212,QS-FA07,quant-scope,google/gemma-4-e2b,lean,,1,FALSE,0,141
213,QS-FA08,quant-scope,google/gemma-4-e2b,lean,,0,TRUE,0,266
213,QS-FA08,quant-scope,google/gemma-4-e2b,lean,,0,TRUE,0,266
213,QS-FA08,quant-scope,google/gemma-4-e2b,lean,,0,TRUE,0,266
213,QS-FA08,quant-scope,google/gemma-4-e2b,lean,,0,TRUE,0,266
213,QS-FA08,quant-scope,google/gemma-4-e2b,lean,,0,TRUE,0,266
213,QS-FA08,quant-scope,google/gemma-4-e2b,lean,,0,TRUE,0,266
214,QS-FA08,quant-scope,google/gemma-4-e2b,lean,,1,FALSE,0,143
214,QS-FA08,quant-scope,google/gemma-4-e2b,lean,,1,FALSE,0,143
214,QS-FA08,quant-scope,google/gemma-4-e2b,lean,,1,FALSE,0,143
214,QS-FA08,quant-scope,google/gemma-4-e2b,lean,,1,FALSE,0,143
214,QS-FA08,quant-scope,google/gemma-4-e2b,lean,,1,FALSE,0,143
214,QS-FA08,quant-scope,google/gemma-4-e2b,lean,,1,FALSE,0,143
215,QS-FA09,quant-scope,google/gemma-4-e2b,lean,,1,TRUE,0,262
215,QS-FA09,quant-scope,google/gemma-4-e2b,lean,,1,TRUE,0,262
215,QS-FA09,quant-scope,google/gemma-4-e2b,lean,,1,TRUE,0,262
215,QS-FA09,quant-scope,google/gemma-4-e2b,lean,,1,TRUE,0,262
215,QS-FA09,quant-scope,google/gemma-4-e2b,lean,,1,TRUE,0,262
215,QS-FA09,quant-scope,google/gemma-4-e2b,lean,,1,TRUE,0,262
216,QS-FA09,quant-scope,google/gemma-4-e2b,lean,,1,FALSE,0,139
216,QS-FA09,quant-scope,google/gemma-4-e2b,lean,,1,FALSE,0,139
216,QS-FA09,quant-scope,google/gemma-4-e2b,lean,,1,FALSE,0,139
216,QS-FA09,quant-scope,google/gemma-4-e2b,lean,,1,FALSE,0,139
216,QS-FA09,quant-scope,google/gemma-4-e2b,lean,,1,FALSE,0,139
216,QS-FA09,quant-scope,google/gemma-4-e2b,lean,,1,FALSE,0,139
217,QS-FA10,quant-scope,google/gemma-4-e2b,lean,,0,TRUE,0,274
217,QS-FA10,quant-scope,google/gemma-4-e2b,lean,,0,TRUE,0,274
217,QS-FA10,quant-scope,google/gemma-4-e2b,lean,,0,TRUE,0,274
217,QS-FA10,quant-scope,google/gemma-4-e2b,lean,,0,TRUE,0,274
217,QS-FA10,quant-scope,google/gemma-4-e2b,lean,,0,TRUE,0,274
217,QS-FA10,quant-scope,google/gemma-4-e2b,lean,,0,TRUE,0,274
218,QS-FA10,quant-scope,google/gemma-4-e2b,lean,,1,FALSE,0,147
218,QS-FA10,quant-scope,google/gemma-4-e2b,lean,,1,FALSE,0,147
218,QS-FA10,quant-scope,google/gemma-4-e2b,lean,,1,FALSE,0,147
218,QS-FA10,quant-scope,google/gemma-4-e2b,lean,,1,FALSE,0,147
218,QS-FA10,quant-scope,google/gemma-4-e2b,lean,,1,FALSE,0,147
218,QS-FA10,quant-scope,google/gemma-4-e2b,lean,,1,FALSE,0,147
219,QS-FA11,quant-scope,google/gemma-4-e2b,lean,,0,TRUE,0,270
219,QS-FA11,quant-scope,google/gemma-4-e2b,lean,,0,TRUE,0,270
219,QS-FA11,quant-scope,google/gemma-4-e2b,lean,,0,TRUE,0,270
219,QS-FA11,quant-scope,google/gemma-4-e2b,lean,,0,TRUE,0,270
219,QS-FA11,quant-scope,google/gemma-4-e2b,lean,,0,TRUE,0,270
219,QS-FA11,quant-scope,google/gemma-4-e2b,lean,,0,TRUE,0,270
220,QS-FA11,quant-scope,google/gemma-4-e2b,lean,,1,FALSE,0,145
220,QS-FA11,quant-scope,google/gemma-4-e2b,lean,,1,FALSE,0,145
220,QS-FA11,quant-scope,google/gemma-4-e2b,lean,,1,FALSE,0,145
220,QS-FA11,quant-scope,google/gemma-4-e2b,lean,,1,FALSE,0,145
220,QS-FA11,quant-scope,google/gemma-4-e2b,lean,,1,FALSE,0,145
220,QS-FA11,quant-scope,google/gemma-4-e2b,lean,,1,FALSE,0,145
221,QS-FA12,quant-scope,google/gemma-4-e2b,lean,,0,TRUE,0,268
221,QS-FA12,quant-scope,google/gemma-4-e2b,lean,,0,TRUE,0,268
221,QS-FA12,quant-scope,google/gemma-4-e2b,lean,,0,TRUE,0,268
221,QS-FA12,quant-scope,google/gemma-4-e2b,lean,,0,TRUE,0,268
221,QS-FA12,quant-scope,google/gemma-4-e2b,lean,,0,TRUE,0,268
221,QS-FA12,quant-scope,google/gemma-4-e2b,lean,,0,TRUE,0,268
222,QS-FA12,quant-scope,google/gemma-4-e2b,lean,,1,FALSE,0,143
222,QS-FA12,quant-scope,google/gemma-4-e2b,lean,,1,FALSE,0,143
222,QS-FA12,quant-scope,google/gemma-4-e2b,lean,,1,FALSE,0,143
222,QS-FA12,quant-scope,google/gemma-4-e2b,lean,,1,FALSE,0,143
222,QS-FA12,quant-scope,google/gemma-4-e2b,lean,,1,FALSE,0,143
222,QS-FA12,quant-scope,google/gemma-4-e2b,lean,,1,FALSE,0,143
223,QS-FA13,quant-scope,google/gemma-4-e2b,lean,,1,TRUE,0,285
223,QS-FA13,quant-scope,google/gemma-4-e2b,lean,,1,TRUE,0,285
223,QS-FA13,quant-scope,google/gemma-4-e2b,lean,,1,TRUE,0,285
223,QS-FA13,quant-scope,google/gemma-4-e2b,lean,,1,TRUE,0,285
223,QS-FA13,quant-scope,google/gemma-4-e2b,lean,,1,TRUE,0,285
223,QS-FA13,quant-scope,google/gemma-4-e2b,lean,,1,TRUE,0,285
224,QS-FA13,quant-scope,google/gemma-4-e2b,lean,,1,FALSE,0,154
224,QS-FA13,quant-scope,google/gemma-4-e2b,lean,,1,FALSE,0,154
224,QS-FA13,quant-scope,google/gemma-4-e2b,lean,,1,FALSE,0,154
224,QS-FA13,quant-scope,google/gemma-4-e2b,lean,,1,FALSE,0,154
224,QS-FA13,quant-scope,google/gemma-4-e2b,lean,,1,FALSE,0,154
224,QS-FA13,quant-scope,google/gemma-4-e2b,lean,,1,FALSE,0,154
225,QS-FA14,quant-scope,google/gemma-4-e2b,lean,,0,TRUE,0,262
225,QS-FA14,quant-scope,google/gemma-4-e2b,lean,,0,TRUE,0,262
225,QS-FA14,quant-scope,google/gemma-4-e2b,lean,,0,TRUE,0,262
225,QS-FA14,quant-scope,google/gemma-4-e2b,lean,,0,TRUE,0,262
225,QS-FA14,quant-scope,google/gemma-4-e2b,lean,,0,TRUE,0,262
225,QS-FA14,quant-scope,google/gemma-4-e2b,lean,,0,TRUE,0,262
226,QS-FA14,quant-scope,google/gemma-4-e2b,lean,,1,FALSE,0,141
226,QS-FA14,quant-scope,google/gemma-4-e2b,lean,,1,FALSE,0,141
226,QS-FA14,quant-scope,google/gemma-4-e2b,lean,,1,FALSE,0,141
226,QS-FA14,quant-scope,google/gemma-4-e2b,lean,,1,FALSE,0,141
226,QS-FA14,quant-scope,google/gemma-4-e2b,lean,,1,FALSE,0,141
226,QS-FA14,quant-scope,google/gemma-4-e2b,lean,,1,FALSE,0,141
227,QS-FA15,quant-scope,google/gemma-4-e2b,lean,,1,TRUE,0,268
227,QS-FA15,quant-scope,google/gemma-4-e2b,lean,,1,TRUE,0,268
227,QS-FA15,quant-scope,google/gemma-4-e2b,lean,,1,TRUE,0,268
227,QS-FA15,quant-scope,google/gemma-4-e2b,lean,,1,TRUE,0,268
227,QS-FA15,quant-scope,google/gemma-4-e2b,lean,,1,TRUE,0,268
227,QS-FA15,quant-scope,google/gemma-4-e2b,lean,,1,TRUE,0,268
228,QS-FA15,quant-scope,google/gemma-4-e2b,lean,,1,FALSE,0,143
228,QS-FA15,quant-scope,google/gemma-4-e2b,lean,,1,FALSE,0,143
228,QS-FA15,quant-scope,google/gemma-4-e2b,lean,,1,FALSE,0,143
228,QS-FA15,quant-scope,google/gemma-4-e2b,lean,,1,FALSE,0,143
228,QS-FA15,quant-scope,google/gemma-4-e2b,lean,,1,FALSE,0,143
228,QS-FA15,quant-scope,google/gemma-4-e2b,lean,,1,FALSE,0,143
229,QS-FA16,quant-scope,google/gemma-4-e2b,lean,,0,TRUE,0,271
229,QS-FA16,quant-scope,google/gemma-4-e2b,lean,,0,TRUE,0,271
229,QS-FA16,quant-scope,google/gemma-4-e2b,lean,,0,TRUE,0,271
229,QS-FA16,quant-scope,google/gemma-4-e2b,lean,,0,TRUE,0,271
229,QS-FA16,quant-scope,google/gemma-4-e2b,lean,,0,TRUE,0,271
229,QS-FA16,quant-scope,google/gemma-4-e2b,lean,,0,TRUE,0,271
230,QS-FA16,quant-scope,google/gemma-4-e2b,lean,,1,FALSE,0,144
230,QS-FA16,quant-scope,google/gemma-4-e2b,lean,,1,FALSE,0,144
230,QS-FA16,quant-scope,google/gemma-4-e2b,lean,,1,FALSE,0,144
230,QS-FA16,quant-scope,google/gemma-4-e2b,lean,,1,FALSE,0,144
230,QS-FA16,quant-scope,google/gemma-4-e2b,lean,,1,FALSE,0,144
230,QS-FA16,quant-scope,google/gemma-4-e2b,lean,,1,FALSE,0,144
231,QS-FA17,quant-scope,google/gemma-4-e2b,lean,,0,TRUE,0,277
231,QS-FA17,quant-scope,google/gemma-4-e2b,lean,,0,TRUE,0,277
231,QS-FA17,quant-scope,google/gemma-4-e2b,lean,,0,TRUE,0,277
231,QS-FA17,quant-scope,google/gemma-4-e2b,lean,,0,TRUE,0,277
231,QS-FA17,quant-scope,google/gemma-4-e2b,lean,,0,TRUE,0,277
231,QS-FA17,quant-scope,google/gemma-4-e2b,lean,,0,TRUE,0,277
232,QS-FA17,quant-scope,google/gemma-4-e2b,lean,,1,FALSE,0,148
232,QS-FA17,quant-scope,google/gemma-4-e2b,lean,,1,FALSE,0,148
232,QS-FA17,quant-scope,google/gemma-4-e2b,lean,,1,FALSE,0,148
232,QS-FA17,quant-scope,google/gemma-4-e2b,lean,,1,FALSE,0,148
232,QS-FA17,quant-scope,google/gemma-4-e2b,lean,,1,FALSE,0,148
232,QS-FA17,quant-scope,google/gemma-4-e2b,lean,,1,FALSE,0,148
233,QS-FA18,quant-scope,google/gemma-4-e2b,lean,,0,TRUE,0,272
233,QS-FA18,quant-scope,google/gemma-4-e2b,lean,,0,TRUE,0,272
233,QS-FA18,quant-scope,google/gemma-4-e2b,lean,,0,TRUE,0,272
233,QS-FA18,quant-scope,google/gemma-4-e2b,lean,,0,TRUE,0,272
233,QS-FA18,quant-scope,google/gemma-4-e2b,lean,,0,TRUE,0,272
233,QS-FA18,quant-scope,google/gemma-4-e2b,lean,,0,TRUE,0,272
234,QS-FA18,quant-scope,google/gemma-4-e2b,lean,,1,FALSE,0,145
234,QS-FA18,quant-scope,google/gemma-4-e2b,lean,,1,FALSE,0,145
234,QS-FA18,quant-scope,google/gemma-4-e2b,lean,,1,FALSE,0,145
234,QS-FA18,quant-scope,google/gemma-4-e2b,lean,,1,FALSE,0,145
234,QS-FA18,quant-scope,google/gemma-4-e2b,lean,,1,FALSE,0,145
234,QS-FA18,quant-scope,google/gemma-4-e2b,lean,,1,FALSE,0,145
235,QS-FA19,quant-scope,google/gemma-4-e2b,lean,,1,TRUE,0,275
235,QS-FA19,quant-scope,google/gemma-4-e2b,lean,,1,TRUE,0,275
